No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
114,180,30,PinkNoise,DL_Based,4,357.35,-329.45,5.335938,0
115,30,0,PinkNoise,Generic,1,38.79999,-8.3,12.9917,0
116,60,30,Footstep,3D_Based,2,70.69994,-359.1,7.908813,0
117,90,0,Footstep,Generic,3,265.9,-345.6,7.030396,1
118,150,0,Footstep,3D_Based,3,22.19999,-0.9000004,6.748901,1
119,0,0,Footstep,3D_Based,2,0.5499908,-354.05,8.256836,1
120,180,0,Footstep,DL_Based,2,350.2,-344.15,6.828491,1
121,180,0,PinkNoise,DL_Based,3,7.299996,-344.7,11.36523,1
122,120,0,Footstep,3D_Based,1,114.15,-345.05,10.72424,0
123,60,0,PinkNoise,Generic,1,298.6,-358.3,10.2168,1
124,180,30,Footstep,3D_Based,3,326.75,-340.6,7.016479,1
125,180,30,Footstep,DL_Based,1,17.55,-0.8500002,6.829346,1
126,0,0,PinkNoise,Generic,1,346.9,-355.25,11.15088,1
127,120,30,PinkNoise,Generic,1,132.9,-352.15,8.390137,0
128,150,0,Footstep,DL_Based,2,142.85,-7.949998,20.07349,0
129,30,30,Footstep,Generic,1,40.60002,-343.2,6.083252,0
130,120,0,PinkNoise,DL_Based,4,242.65,-359.35,7.709717,1
131,120,30,Footstep,DL_Based,2,224.3,-353.6,14.21887,1
132,0,0,Footstep,Generic,3,12.45,-358.5,7.002686,1
133,120,30,PinkNoise,DL_Based,2,272.65,-359.8,9.483765,1
134,150,0,PinkNoise,3D_Based,1,210.4,-327.95,8.856689,1
135,90,30,PinkNoise,3D_Based,3,247.9,-345,11.59106,1
136,120,30,Footstep,DL_Based,1,229.8999,-356.4,12.43115,1
137,120,0,PinkNoise,3D_Based,3,251.5,-351.95,7.576782,1
138,30,0,PinkNoise,DL_Based,2,41.74999,-341.95,9.110229,0
139,150,30,PinkNoise,DL_Based,3,173,-339.3,9.590332,0
140,180,30,Footstep,3D_Based,2,321.65,-350.35,5.628906,0
141,60,0,Footstep,Generic,2,66.2,-357.75,4.148315,0
142,60,30,PinkNoise,3D_Based,4,273.7,-351.1,4.535034,1
143,120,0,PinkNoise,DL_Based,1,200.8499,-344.15,10.44409,1
144,30,0,PinkNoise,DL_Based,4,334,-351.5,7.349609,1
145,0,0,PinkNoise,DL_Based,3,355.05,-8.150013,7.562866,1
146,90,30,PinkNoise,Generic,2,88.89998,-359.55,9.003418,0
147,120,30,Footstep,Generic,1,263.65,-344.2,6.455933,1
148,60,30,Footstep,DL_Based,4,302.45,-346.65,9.630371,1
149,150,30,PinkNoise,Generic,4,356.3,-346.1,5.068604,1
150,150,0,PinkNoise,DL_Based,4,302.55,-344.8,8.470093,0
151,60,30,PinkNoise,Generic,4,309.2,-354.3,6.62915,1
152,60,30,PinkNoise,DL_Based,2,310.35,-345.7,9.697021,1
153,60,0,PinkNoise,3D_Based,3,292.1,-346.5,8.93689,1
154,150,0,PinkNoise,Generic,1,206.25,-7.350002,12.56494,1
155,60,0,Footstep,Generic,4,103.1,-0.55,5.255371,0
156,180,30,PinkNoise,DL_Based,3,35.25,-336.65,8.75,0
157,0,0,PinkNoise,DL_Based,4,23,-0.2,4.401733,0
158,60,30,PinkNoise,DL_Based,3,345.25,-359.25,6.842651,1
159,180,0,PinkNoise,Generic,1,358.55,-345.7,9.51001,1
160,60,30,Footstep,Generic,2,66.5501,-344.7,9.456421,0
161,150,30,Footstep,DL_Based,4,218.8,-5.099997,12.28577,1
162,0,0,Footstep,DL_Based,3,349.3,-346.25,9.110229,1
163,120,0,Footstep,Generic,2,139.45,-6.25,10.99084,0
164,120,0,PinkNoise,3D_Based,4,136.95,-1.300001,9.203735,0
165,30,0,Footstep,DL_Based,3,37.65,-345.25,5.387817,0
166,120,30,PinkNoise,DL_Based,4,236.25,-343.75,8.150635,1
167,30,0,Footstep,3D_Based,3,319.15,-7.099999,13.04517,1
168,90,30,PinkNoise,DL_Based,1,311.25,-355.75,4.214966,1
169,90,0,Footstep,3D_Based,1,23.15001,-89.10017,9.336914,0
170,30,30,PinkNoise,DL_Based,1,14.75,-355.95,9.563721,0
171,180,30,Footstep,Generic,1,1.499984,-345.25,6.975098,0
172,120,0,PinkNoise,DL_Based,3,130.25,-354.1,8.644409,0
173,90,0,Footstep,DL_Based,1,273.85,-1.5,10.55078,0
174,60,30,Footstep,Generic,4,76.30001,-5.350002,8.443237,0
175,150,30,Footstep,DL_Based,3,210.95,-4.250001,14.65906,1
176,180,30,Footstep,3D_Based,4,13.75,-351.75,11.80457,1
177,90,0,PinkNoise,Generic,1,262.35,-351.3,5.868896,1
178,90,30,PinkNoise,Generic,1,159.15,-0.1,7.149414,0
179,60,30,PinkNoise,Generic,2,71.15001,-358.55,6.922729,0
180,30,30,PinkNoise,Generic,1,317.75,-342.65,5.14856,1
181,150,0,Footstep,Generic,3,218.2499,-358.65,11.0177,1
182,120,0,PinkNoise,3D_Based,1,104.7,-353.45,8.416626,0
183,90,30,PinkNoise,Generic,4,92.49998,-346.3,6.736084,0
184,0,0,PinkNoise,Generic,4,0.2500014,-0.6999999,3.293579,0
185,0,0,Footstep,3D_Based,4,355.25,-354.35,4.962891,0
186,0,30,PinkNoise,3D_Based,2,341.8,-346.15,6.455811,0
187,180,30,PinkNoise,Generic,1,180.1,-352.35,11.84436,0
188,30,30,Footstep,DL_Based,2,327.05,-357.85,8.922729,1
189,120,0,PinkNoise,Generic,1,241.05,-356.1,5.843262,1
190,120,30,PinkNoise,3D_Based,3,242,-354.9,7.536255,1
191,90,30,Footstep,DL_Based,1,96.74997,-349.55,6.70874,0
192,180,0,PinkNoise,3D_Based,4,349.3,-352,8.32373,0
193,180,0,Footstep,3D_Based,1,358.95,-0.7000001,3.894897,0
194,90,0,Footstep,DL_Based,4,265.2,-359.55,4.975342,1
195,180,0,PinkNoise,3D_Based,3,6.849998,-346.45,7.015991,1
196,150,30,Footstep,3D_Based,3,320.15,-1.599999,4.361694,0
197,120,0,PinkNoise,3D_Based,2,123.95,-350.5,6.789307,0
198,30,30,Footstep,DL_Based,3,55.25005,-351.5,5.922363,0
199,30,30,Footstep,Generic,4,30.55002,-345,6.215698,0
200,90,30,Footstep,Generic,1,266.8999,-341.25,8.723511,1
201,60,0,PinkNoise,Generic,4,316.7,-4.549997,7.202148,1
202,120,0,Footstep,Generic,3,131.25,-358.2,7.243408,0
203,30,30,PinkNoise,DL_Based,3,326.8,-350.7,9.04248,1
204,0,0,Footstep,DL_Based,1,358.6,-2.3,4.761963,1
205,150,0,PinkNoise,3D_Based,4,145.9,-1.000001,8.684082,0
206,180,30,PinkNoise,DL_Based,2,185.3,-357.35,8.936035,0
207,0,0,PinkNoise,3D_Based,2,348.6,-8.60001,6.323486,0
208,30,30,PinkNoise,3D_Based,1,327.45,-353.5,6.122314,1
209,90,30,PinkNoise,3D_Based,1,275.45,-343.45,8.81665,1
210,150,30,PinkNoise,DL_Based,2,216.25,-353.75,11.04443,1
211,180,30,PinkNoise,Generic,2,326.95,-344.9,7.843018,1
212,0,0,Footstep,DL_Based,2,356.85,-0.9000002,3.201172,1
213,120,30,PinkNoise,3D_Based,4,248.8,-351.8,6.4021,1
214,60,30,Footstep,DL_Based,2,56.55001,-6.15,6.5896,0
215,180,30,PinkNoise,3D_Based,2,342.55,-358.65,7.13623,0
216,120,30,PinkNoise,Generic,3,136.9,-346.95,8.162109,0
217,60,0,Footstep,3D_Based,1,288.95,-352.2,6.176758,1
218,150,0,Footstep,3D_Based,1,151.5,-6.6,10.00391,0
219,180,30,Footstep,3D_Based,1,5.8,-7.949995,7.989746,0
220,90,30,PinkNoise,Generic,3,109.75,-351.35,5.562256,0
221,30,30,PinkNoise,DL_Based,2,304.8,-7.699998,6.468994,1
222,150,30,Footstep,Generic,1,158.9,-355.8,7.48291,0
223,30,0,Footstep,DL_Based,4,31.59999,-0.4500001,5.428955,0
224,30,0,Footstep,3D_Based,4,315.5,-7.849999,8.442627,1
225,60,0,PinkNoise,Generic,2,298.15,-353.75,3.774902,1
226,0,0,PinkNoise,Generic,2,3.600006,-7.250008,7.188965,1
227,0,30,PinkNoise,DL_Based,3,351.7,-356.65,3.708984,1
228,120,0,Footstep,3D_Based,3,112.65,-7.350003,5.22876,0
229,0,30,Footstep,3D_Based,3,354.65,-351.15,7.109375,0
230,180,0,Footstep,DL_Based,3,355.55,-346.05,7.255615,0
231,120,30,PinkNoise,DL_Based,1,222.05,-5.800002,6.416504,1
232,0,30,PinkNoise,DL_Based,2,12.8,-351.3,4.348389,1
233,150,0,PinkNoise,Generic,2,222.75,-0.09999995,7.015381,1
234,120,0,PinkNoise,DL_Based,2,136.65,-5.099999,6.803223,0
235,0,0,PinkNoise,DL_Based,1,356.6,-351.6,3.93457,0
236,60,0,Footstep,Generic,3,294.4,-351.05,5.882568,1
237,150,0,PinkNoise,Generic,3,162.3,-2.049999,12.13721,0
238,180,0,PinkNoise,Generic,2,161.75,-3.750005,11.40527,0
239,0,30,Footstep,Generic,2,348.9,-346.55,6.255859,0
240,180,0,Footstep,3D_Based,3,8.549999,-354.05,4.494141,0
241,0,0,PinkNoise,3D_Based,1,322.35,-4.3,14.25879,0
242,0,0,Footstep,3D_Based,1,348.65,-358.8,3.775879,0
243,30,30,Footstep,DL_Based,4,16.00002,-344.85,4.881836,0
244,90,0,PinkNoise,3D_Based,4,94.80002,-5.100002,4.721924,0
245,150,30,Footstep,3D_Based,2,192.3,-6.699996,10.84399,1
246,180,0,Footstep,Generic,3,12.95,-0.05,2.266846,1
247,30,30,Footstep,Generic,2,357,-351.7,4.49585,1
248,90,30,Footstep,3D_Based,4,93.8,-345.55,6.242188,0
249,90,30,Footstep,Generic,4,88.50004,-343.6,7.73584,0
250,0,0,Footstep,Generic,1,344.25,-7.349993,5.109375,0
251,120,0,Footstep,DL_Based,3,128.15,-352.05,6.549316,0
252,180,30,Footstep,DL_Based,2,167.15,-352.6,13.88501,0
253,180,30,PinkNoise,DL_Based,1,4,-89.1006,2.361816,0
254,60,0,Footstep,DL_Based,4,277.2,-353.4,3.001221,1
255,150,30,PinkNoise,3D_Based,3,169.2,-342.5,3.533691,0
256,90,0,PinkNoise,DL_Based,2,250.85,-356.5,2.988525,1
257,150,0,Footstep,DL_Based,1,147.55,-358.6,11.53809,0
258,0,30,Footstep,3D_Based,1,13,-343.7,5.348633,0
259,180,30,PinkNoise,3D_Based,1,341.3,-328.2,7.963135,0
260,90,0,Footstep,3D_Based,3,99.59998,-356,5.401611,0
261,150,30,Footstep,DL_Based,1,165.9,-353.25,8.242676,0
262,0,0,Footstep,Generic,4,352.45,-343.85,5.775879,0
263,60,0,Footstep,DL_Based,1,82.05,-2.5,4.921875,0
264,30,0,Footstep,Generic,2,21.55,-350.1,3.254883,0
265,120,0,Footstep,3D_Based,4,128.05,-0.05000055,4.615479,0
266,90,0,PinkNoise,Generic,4,116.55,-0.09999972,5.148682,0
267,180,30,PinkNoise,Generic,4,353.6,-344.45,2.93457,0
268,60,30,PinkNoise,Generic,1,85.5,-358.8,5.4021,0
269,60,0,Footstep,Generic,1,319.3,-354.15,5.375488,1
270,60,0,Footstep,3D_Based,2,60.99998,-6.5,7.456299,0
271,0,30,Footstep,DL_Based,4,345.65,-359.7,4.508301,0
272,30,30,Footstep,DL_Based,1,321.4,-346.8,7.775391,1
273,150,30,PinkNoise,DL_Based,4,138.25,-1.45,7.19043,0
274,120,30,PinkNoise,DL_Based,3,249.45,-346.6,6.028564,1
275,30,30,Footstep,3D_Based,2,319.45,-359,5.895996,1
276,0,30,Footstep,Generic,1,0.1500104,-344.4,6.02832,1
277,90,0,PinkNoise,3D_Based,2,274.3,-352.2,5.109375,1
278,30,0,PinkNoise,3D_Based,4,334.55,-344.7,5.574951,1
279,60,0,PinkNoise,Generic,3,73.99997,-353.55,4.388916,0
280,150,0,Footstep,DL_Based,4,150,-6.45,10.01636,0
281,90,30,Footstep,3D_Based,3,97.70001,-357.35,4.508301,0
282,90,0,PinkNoise,DL_Based,4,106.3,-353.8,5.549805,0
283,150,30,PinkNoise,3D_Based,2,204,-353.65,7.562988,1
284,90,0,Footstep,DL_Based,2,86.95004,-7.749995,5.654541,0
285,90,30,PinkNoise,DL_Based,4,88.54998,-351.8,5.269287,0
286,180,0,PinkNoise,Generic,3,357.3,-6.450002,4.708984,0
287,120,30,Footstep,Generic,2,242.35,-354.3,4.668457,1
288,60,0,Footstep,3D_Based,4,58.3,-2.6,3.2146,0
289,30,30,PinkNoise,DL_Based,4,320.2,-351.1,4.161621,1
290,180,0,Footstep,3D_Based,4,349.3,-1.8,5.414795,1
291,180,0,PinkNoise,DL_Based,4,4.599998,-345.75,3.135254,1
292,150,0,Footstep,Generic,1,164.8,-3.949992,11.77783,0
293,120,0,Footstep,DL_Based,4,241.75,-348.35,5.722168,1
294,90,0,PinkNoise,DL_Based,3,89.79997,-352.35,5.668945,0
295,30,0,PinkNoise,DL_Based,3,217.55,-1.9,12.87109,0
296,30,30,Footstep,3D_Based,4,43.45,-6.099996,5.949463,0
297,0,30,PinkNoise,3D_Based,1,35.59999,-352.15,3.588135,0
298,180,0,PinkNoise,3D_Based,2,314.65,-5.75,5.001953,0
299,150,30,PinkNoise,Generic,3,39.65001,-343.35,3.468018,1
300,120,0,Footstep,Generic,4,142.4,-353,4.761963,0
301,30,30,PinkNoise,3D_Based,3,321.6,-6.65,3.054443,1
302,180,0,Footstep,DL_Based,1,11.75,-352.65,3.067627,1
303,60,0,PinkNoise,3D_Based,2,58.20002,-345.2,5.175537,0
304,120,30,Footstep,3D_Based,1,244.35,-354.3,6.121582,1
305,90,0,Footstep,3D_Based,4,276,-351.95,7.816895,1
306,90,0,Footstep,3D_Based,2,77.95,-353.7,6.456055,0
307,30,0,PinkNoise,3D_Based,1,0.4000073,-352.65,4.108398,0
308,60,0,Footstep,DL_Based,3,51.85001,-351.75,9.030273,0
309,150,30,Footstep,3D_Based,1,221.7,-345.5,5.842041,1
310,180,30,Footstep,DL_Based,4,160,-326.55,11.53711,1
311,180,0,Footstep,Generic,4,15.5,-3.100001,3.362061,1
312,150,0,PinkNoise,DL_Based,1,208.8,-345.25,7.002686,1
313,180,0,Footstep,Generic,1,339.35,-353.85,4.094971,1
314,30,0,PinkNoise,3D_Based,2,310.85,-7.349999,3.934814,1
315,30,0,Footstep,Generic,1,16.2,-353.25,3.361328,0
316,120,0,Footstep,DL_Based,2,234.05,-4.650002,7.282959,1
317,60,0,PinkNoise,DL_Based,4,63.55001,-353.8,2.854248,0
318,90,0,PinkNoise,3D_Based,1,103.1,-345.65,5.695557,0
319,0,30,PinkNoise,3D_Based,4,352.4,-345.3,3.774902,0
320,120,30,Footstep,Generic,4,130.8,-353.45,6.069092,0
321,60,0,Footstep,DL_Based,2,54.95,-3.950001,5.174805,0
322,120,30,Footstep,3D_Based,2,122.8,-356.95,9.497559,0
323,60,30,PinkNoise,3D_Based,3,301.35,-343.75,5.148682,1
324,120,30,Footstep,DL_Based,3,228.75,-355.55,6.602539,1
325,0,30,Footstep,DL_Based,2,354.6,-6.800001,4.268311,1
326,120,30,Footstep,3D_Based,3,118.05,-352.7,6.029053,0
327,150,0,PinkNoise,DL_Based,2,217.2,-352.15,4.735107,1
328,120,0,Footstep,DL_Based,1,123.7,-8.500003,10.43066,0
329,30,0,PinkNoise,Generic,4,29.14997,-350.75,7.241943,0
330,30,0,Footstep,3D_Based,1,316.2,-8.350002,9.191162,1
331,0,30,Footstep,3D_Based,4,21.45,-352.05,4.721924,1
332,90,30,Footstep,Generic,3,283.4,-351.2,6.148926,1
333,0,0,Footstep,3D_Based,3,1.250009,-8.050005,6.015137,1
334,60,0,PinkNoise,DL_Based,2,72.39996,-352.8,7.870361,0
335,0,30,PinkNoise,Generic,3,24.15001,-8.050001,6.949463,0
336,150,30,PinkNoise,DL_Based,1,40.6,-1.5,4.748291,1
