No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
71,90,0,Footstep,Generic,3,271.1,-344.1,5.015442,1
72,0,0,Footstep,Generic,3,9.849996,-1.45,4.507874,1
73,150,0,PinkNoise,Generic,2,163.85,-357.9,6.24292,0
74,30,0,Footstep,Generic,1,336.15,-357.85,7.082397,1
75,150,30,Footstep,3D_Based,4,158.7,-344.25,7.670044,0
76,150,0,Footstep,DL_Based,3,153.35,-0.6499988,7.829651,0
77,150,0,Footstep,DL_Based,4,214.35,-357.95,5.601685,1
78,60,0,PinkNoise,DL_Based,4,302.5,-359.05,3.868713,1
79,120,0,Footstep,3D_Based,2,241.7,-2.65,4.548462,1
80,30,0,PinkNoise,DL_Based,2,321.25,-1.15,10.32404,1
81,90,30,PinkNoise,Generic,3,104.25,-342.65,4.747498,0
82,0,30,Footstep,3D_Based,3,11.15001,-0.2,6.963013,0
83,0,0,PinkNoise,Generic,4,12.14999,-359.2,6.549866,0
84,180,0,PinkNoise,3D_Based,3,184.5,-358.9,5.402161,0
85,150,30,PinkNoise,Generic,4,345.8,-89.85065,3.121216,1
86,180,0,Footstep,3D_Based,1,183.65,-0.2000084,6.415833,1
87,150,30,PinkNoise,Generic,3,229.05,-359.05,7.936401,1
88,150,0,Footstep,3D_Based,4,212.65,-0.7500004,1.934082,1
89,150,30,PinkNoise,DL_Based,2,217.15,-343.35,7.442932,1
90,90,30,Footstep,Generic,1,92.55,-1.1,5.989014,0
91,0,30,Footstep,Generic,4,359.65,-358.15,8.86908,0
92,30,30,Footstep,Generic,2,49.09998,-343.45,6.150085,0
93,0,0,PinkNoise,DL_Based,1,3.100009,-1.4,3.814758,0
94,90,0,PinkNoise,DL_Based,2,277.35,-1.149999,5.748962,1
95,0,0,Footstep,DL_Based,3,2.150005,-355.45,7.962097,1
96,120,0,Footstep,DL_Based,1,242.2,-358.2,4.282654,1
97,90,30,Footstep,DL_Based,3,89.5,-357.95,4.228333,0
98,60,30,PinkNoise,Generic,2,72.84999,-359.65,6.629211,0
99,90,30,PinkNoise,3D_Based,1,97.00004,-343.25,4.934265,0
100,30,0,Footstep,Generic,4,34.7,-358.5,5.309692,0
101,30,30,Footstep,Generic,1,339.4,-343.85,8.429016,1
102,120,30,Footstep,Generic,3,249.45,-343.1,6.923645,1
103,180,30,Footstep,Generic,3,187.6,-344.5,11.03101,1
104,180,30,Footstep,DL_Based,4,184.4,-0.4499998,11.36438,1
105,60,30,Footstep,Generic,3,313.8,-343.45,5.335205,1
106,90,30,Footstep,DL_Based,1,100.85,-3.349998,6.816223,0
107,180,0,Footstep,DL_Based,2,184,-1.799999,6.922668,0
108,0,0,PinkNoise,DL_Based,2,8.950006,-359.2,5.18866,0
109,120,30,PinkNoise,3D_Based,3,262.4,-344.05,4.601013,1
110,150,30,PinkNoise,Generic,2,234.45,-342.7,13.8996,1
111,90,0,PinkNoise,DL_Based,3,277.15,-2.299995,11.4577,1
112,0,30,Footstep,Generic,3,5.20001,-342.95,5.602173,1
113,150,0,Footstep,DL_Based,2,147.85,-343.9,8.069824,0
114,30,0,Footstep,DL_Based,2,35.65001,-0.1999967,6.229126,0
115,30,30,Footstep,Generic,4,38.10001,-345.2,6.202393,0
116,180,30,PinkNoise,DL_Based,2,185.6,-345.75,8.069824,0
117,30,0,PinkNoise,Generic,3,353.25,-0.3499996,8.53656,1
118,150,0,PinkNoise,DL_Based,1,201.9,-358.2,7.162842,1
119,30,0,Footstep,3D_Based,3,31.60001,-359.1,4.881897,0
120,150,30,Footstep,3D_Based,3,158.5,-359.45,6.6026,0
121,180,0,PinkNoise,Generic,3,220.65,-1.65,7.309448,0
122,30,0,PinkNoise,3D_Based,4,343.8,-359.15,4.521851,1
123,180,0,PinkNoise,DL_Based,3,182.4,-1.649999,7.135132,1
124,90,30,PinkNoise,Generic,2,142.7,-1.4,4.14917,0
125,0,0,PinkNoise,3D_Based,2,16.79999,-0.8000004,3.894897,0
126,120,30,Footstep,3D_Based,4,133.85,-340.65,6.015625,0
127,180,30,PinkNoise,Generic,3,184.05,-341.85,7.042725,0
128,60,0,PinkNoise,DL_Based,3,44.89999,-1.250001,4.80188,0
129,90,0,Footstep,Generic,2,282.35,-345.3,6.295776,1
130,0,30,PinkNoise,DL_Based,2,9.100002,-343.95,4.147461,1
131,0,30,PinkNoise,DL_Based,3,359.6,-0.2,3.188354,1
132,120,0,Footstep,3D_Based,1,121.7,-0.6,3.548462,0
133,180,0,Footstep,Generic,4,182.6,-345.5,6.122314,0
134,60,0,PinkNoise,DL_Based,2,303.15,-342.5,8.57666,1
135,0,30,Footstep,DL_Based,2,1.399999,-343.8,8.109863,1
136,60,0,Footstep,Generic,3,304.6,-2.5,5.842285,1
137,120,0,PinkNoise,Generic,2,233.1,-2.1,4.974854,1
138,60,0,Footstep,DL_Based,3,313.05,-0.9499999,3.414795,1
139,90,30,PinkNoise,DL_Based,3,281.85,-346,5.895874,1
140,0,30,Footstep,Generic,1,358.5,-5.699999,8.322876,1
141,30,0,PinkNoise,3D_Based,3,30.59996,-1.250001,12.31091,0
142,120,0,PinkNoise,DL_Based,1,126.3,-1.150002,16.34058,0
143,30,0,PinkNoise,3D_Based,2,45.84999,-358,5.095459,0
144,0,0,Footstep,3D_Based,3,5.950003,-345.7,6.975952,0
145,30,0,PinkNoise,DL_Based,3,29.24999,-2.550001,7.05603,0
146,30,30,Footstep,3D_Based,2,341.2,-345.1,5.121094,1
147,30,30,PinkNoise,3D_Based,4,324.6,-342.3,7.430542,1
148,150,30,Footstep,3D_Based,2,150.6,-341.45,7.7229,0
149,0,30,PinkNoise,Generic,1,13.75001,-2.05,8.283325,0
150,90,0,PinkNoise,Generic,2,285.35,-0.6500002,4.988525,1
151,60,0,Footstep,DL_Based,1,69.45002,-359.95,3.760986,0
152,30,30,Footstep,3D_Based,1,339.55,-345,5.495972,1
153,120,0,Footstep,DL_Based,4,240.8,-343.65,5.015259,1
154,180,0,Footstep,DL_Based,1,1.5,-3.4,2.947144,1
155,30,0,PinkNoise,DL_Based,4,31.45,-359.35,4.62915,0
156,150,0,PinkNoise,3D_Based,3,152.9,-359.8,5.202026,0
157,60,0,Footstep,Generic,2,317.7,-2.3,7.549683,1
158,0,0,Footstep,Generic,4,3.449999,-1.95,3.880493,1
159,120,30,PinkNoise,Generic,1,118.3,-3.85,5.603149,0
160,30,0,PinkNoise,DL_Based,1,329.85,-358.55,5.46875,1
161,60,30,PinkNoise,3D_Based,3,302.1,-342.45,3.894897,1
162,0,0,PinkNoise,Generic,3,0,0,1.373901,1
163,0,30,PinkNoise,Generic,3,6.549997,-0.1500008,8.456177,1
164,180,30,PinkNoise,Generic,1,16.25,-1.7,4.522217,1
165,180,30,Footstep,DL_Based,3,188.2,-3.099995,7.081787,1
166,60,0,Footstep,3D_Based,1,306.05,-0.2500004,4.855469,1
167,90,30,PinkNoise,3D_Based,4,95.65,-356.6,4.508179,0
168,60,30,PinkNoise,DL_Based,3,50.54998,-3.250001,4.229248,0
169,180,0,PinkNoise,Generic,2,341.7,-90,2.814209,0
170,90,0,Footstep,DL_Based,4,85.80006,-358.35,5.442993,0
171,150,0,PinkNoise,3D_Based,2,144.8,-346,6.281616,0
172,120,0,PinkNoise,DL_Based,2,130.45,-2.250001,9.711304,0
173,90,0,PinkNoise,Generic,4,268.7,-1.5,2.947754,1
174,30,0,Footstep,DL_Based,4,40.44999,-344.3,5.082031,0
175,180,0,Footstep,3D_Based,3,185.45,-1.550001,5.148315,0
176,180,0,PinkNoise,DL_Based,4,188.1,-1.15,4.268677,0
177,120,30,PinkNoise,DL_Based,4,256.25,-5.649994,13.21851,1
178,180,30,Footstep,3D_Based,1,192,-345.2,7.642944,1
179,120,0,PinkNoise,Generic,1,248.85,-3.249999,5.482178,1
180,90,0,PinkNoise,DL_Based,1,283.8,-2.750001,4.641724,1
181,0,0,PinkNoise,3D_Based,4,10.6,-6.25,5.615601,1
182,180,0,Footstep,DL_Based,4,178.55,-1.45,5.96228,1
183,90,30,PinkNoise,DL_Based,2,288.7,-345.2,6.242432,1
184,180,30,Footstep,Generic,2,176.15,-344.85,7.682129,1
185,150,0,PinkNoise,Generic,4,227.9,-1.400001,4.708374,1
186,30,0,Footstep,Generic,2,38.54995,-4.45,6.550171,0
187,0,0,Footstep,3D_Based,4,350,-4.299999,7.042725,0
188,150,30,Footstep,DL_Based,3,215.3,-344.65,12.05737,1
189,60,0,Footstep,DL_Based,4,318.2,-4.299999,6.856689,1
190,60,30,PinkNoise,Generic,1,84.64999,-343.9,4.97522,0
191,90,0,Footstep,DL_Based,1,277.25,-5.300002,4.161621,1
192,180,30,Footstep,DL_Based,2,193.65,-345.55,6.869019,1
193,120,0,Footstep,Generic,1,243.7,-344.75,6.402832,1
194,30,0,Footstep,3D_Based,4,42.85001,-3.4,5.108398,0
195,60,0,PinkNoise,Generic,3,292.75,-4.900005,6.33606,1
196,180,0,Footstep,Generic,1,191.25,-344.25,7.122192,1
197,30,30,Footstep,DL_Based,2,331.7,-342.35,10.80481,1
198,150,30,Footstep,DL_Based,4,212.8,-2.1,5.641602,1
199,150,30,Footstep,DL_Based,2,214.4,-3.7,4.37561,1
200,150,0,PinkNoise,Generic,1,215.35,-359.95,4.041504,1
201,180,30,Footstep,Generic,1,176.9,-343.45,6.615967,1
202,90,0,PinkNoise,3D_Based,2,273.45,-2.799999,4.388062,1
203,180,30,PinkNoise,3D_Based,4,188.25,-345.85,7.469849,1
204,0,30,PinkNoise,Generic,2,9.600018,-344.2,11.07104,1
205,90,30,PinkNoise,Generic,4,78.44997,-346.2,4.86853,0
206,180,0,Footstep,3D_Based,2,183.35,-358.15,6.415771,0
207,90,0,PinkNoise,3D_Based,3,284.8,-343.6,4.455078,1
208,120,0,Footstep,Generic,3,248.5,-359.9,14.37817,1
209,120,30,Footstep,3D_Based,3,239.25,-344.9,4.976074,1
210,0,0,PinkNoise,3D_Based,3,6.499991,-3.55,4.934326,1
211,60,30,Footstep,3D_Based,2,65.3,-344.1,4.429199,0
212,30,30,PinkNoise,DL_Based,3,15.55,-344.9,9.030273,0
213,120,30,Footstep,Generic,4,133.2,-343.45,6.375854,0
214,90,0,Footstep,DL_Based,3,285.25,-4.250005,8.295776,1
215,90,0,PinkNoise,Generic,1,274.3,-4.149998,5.989746,1
216,30,30,Footstep,3D_Based,4,337.15,-343.35,7.282104,1
217,90,30,PinkNoise,3D_Based,2,265.7,-343.3,3.828857,1
218,60,30,PinkNoise,Generic,4,80.00005,-341.95,3.840942,0
219,180,30,PinkNoise,DL_Based,1,193.75,-358,6.522339,0
220,150,30,PinkNoise,3D_Based,4,202.45,-0.15,5.282837,1
221,90,30,PinkNoise,3D_Based,3,282.6,-0.6500007,3.934814,1
222,150,30,Footstep,Generic,3,149.85,-343.15,5.762329,0
223,60,30,PinkNoise,3D_Based,2,316.2,-343.15,4.027222,1
224,0,0,Footstep,Generic,2,9.30001,-3.949999,5.389648,1
225,120,30,PinkNoise,Generic,3,139.85,-342.6,3.360474,0
226,180,30,Footstep,3D_Based,2,188.5,-342.85,6.056641,0
227,90,0,Footstep,Generic,4,283.55,-1.45,4.428345,1
228,150,0,PinkNoise,3D_Based,1,161.5,-357.6,4.574219,0
229,30,30,PinkNoise,Generic,3,326.75,-344.5,9.8573,1
230,120,30,Footstep,3D_Based,1,256.05,-342.8,4.855957,1
231,30,30,PinkNoise,Generic,2,37.30001,-337.6,9.470337,0
232,0,30,Footstep,Generic,2,10.99999,-342.25,7.73645,0
233,120,0,PinkNoise,3D_Based,3,140.4,-3.549995,4.361572,0
234,60,0,PinkNoise,Generic,1,68.74996,-340.15,6.482666,0
235,180,0,PinkNoise,DL_Based,2,359.95,0,4.214844,0
236,120,30,PinkNoise,Generic,4,128.55,-340.25,5.52124,0
237,0,30,PinkNoise,DL_Based,1,15.3,-2.050002,4.456055,0
238,150,0,Footstep,Generic,4,218.85,-342.1,5.935547,1
239,90,0,Footstep,3D_Based,3,87.65002,-339.25,6.575928,0
240,30,30,PinkNoise,Generic,4,39.44999,-340.25,6.349121,0
241,120,0,Footstep,DL_Based,2,122.15,-340.65,5.134888,0
242,120,30,PinkNoise,3D_Based,2,232.9,-341.3,3.935425,1
243,0,0,Footstep,DL_Based,2,3.399985,-2.400004,7.7229,1
244,30,0,Footstep,3D_Based,1,326.9,-340.5,6.429199,1
245,90,0,PinkNoise,3D_Based,4,86.74999,-2.350001,6.175659,0
246,180,30,Footstep,Generic,4,184.25,-341.4,5.628052,0
247,60,0,PinkNoise,3D_Based,2,65.00002,-339.2,7.310059,0
248,90,30,Footstep,DL_Based,2,89.64995,-340.35,7.98938,0
249,180,0,PinkNoise,DL_Based,1,177.3,-339.55,5.789063,0
250,120,30,PinkNoise,3D_Based,4,239.45,-340.85,3.868652,1
251,90,30,Footstep,3D_Based,1,107.3,-341.55,5.774658,0
252,150,0,PinkNoise,DL_Based,3,213.2,-342.3,6.802979,1
253,150,30,PinkNoise,Generic,1,354.55,-89.80317,2.494385,1
254,60,0,PinkNoise,Generic,4,312.05,-359.6,4.828491,1
255,90,30,PinkNoise,Generic,1,92.15002,-339.4,11.29712,0
256,150,0,PinkNoise,3D_Based,4,211.95,-1.450002,3.801392,1
257,180,0,Footstep,3D_Based,4,181.95,-343.5,7.789185,1
258,90,30,PinkNoise,DL_Based,4,279.35,-342.6,3.94873,1
259,150,0,PinkNoise,DL_Based,2,221.75,-358.95,4.334961,1
260,90,0,Footstep,3D_Based,2,274.55,-341,6.428223,1
261,120,30,Footstep,DL_Based,4,238.4,-342.6,5.49646,1
262,90,0,PinkNoise,Generic,3,101.25,-1.7,4.494995,0
263,150,0,Footstep,DL_Based,1,149,-341.65,8.643433,0
264,90,30,Footstep,3D_Based,4,282.3,-339.55,4.120605,1
265,150,30,Footstep,3D_Based,1,225.15,-340.3,5.042969,1
266,30,30,Footstep,DL_Based,1,24.35004,-342.75,8.670044,0
267,30,30,Footstep,DL_Based,3,38.60001,-343.75,4.587402,0
268,0,0,PinkNoise,DL_Based,3,358.65,-342.5,5.736206,0
269,60,30,Footstep,3D_Based,1,63.75003,-341.95,5.642578,0
270,120,0,Footstep,DL_Based,3,241.9001,-342.4,11.44446,1
271,180,0,PinkNoise,3D_Based,4,164.35,-343.3,9.67041,1
272,60,30,PinkNoise,Generic,3,299.85,-340.6,13.16516,1
273,60,0,PinkNoise,3D_Based,3,60.05001,-3.749999,4.028198,0
274,90,0,Footstep,3D_Based,4,101.8,-343.1,5.562134,0
275,0,0,Footstep,Generic,1,0.9999732,-340.4,10.97717,0
276,60,30,Footstep,3D_Based,4,62.80001,-341.15,4.522217,0
277,30,0,Footstep,3D_Based,2,35.6,-340.25,4.787964,0
278,0,30,PinkNoise,Generic,4,1.000003,-341.25,8.670532,0
279,120,0,PinkNoise,3D_Based,4,254.35,-1,7.096191,1
280,0,30,PinkNoise,3D_Based,1,9.450001,-338.6,4.507324,1
281,180,30,PinkNoise,3D_Based,1,181.85,-341.5,5.563232,1
282,90,30,Footstep,3D_Based,2,286.2,-340.7,8.696777,1
283,60,0,Footstep,Generic,1,70.50002,-339.8,5.135254,0
284,30,30,Footstep,3D_Based,3,30.79999,-340.05,4.25415,0
285,90,30,Footstep,Generic,4,279.45,-340.9,4.269287,1
286,90,30,Footstep,3D_Based,3,103.45,-341.2,5.81543,0
287,60,0,PinkNoise,3D_Based,4,82.1,-359.25,4.855225,0
288,30,0,Footstep,DL_Based,3,36.34999,-340.45,7.388672,0
289,60,30,PinkNoise,3D_Based,4,313.35,-340.95,3.90918,1
290,0,0,Footstep,3D_Based,2,5.299997,-339.15,6.73584,1
291,90,0,PinkNoise,DL_Based,4,92.25001,-2.349996,9.229248,0
292,90,0,Footstep,3D_Based,1,88.65,-339.95,3.70874,0
293,30,30,PinkNoise,3D_Based,3,42.19998,-340,4.869141,0
294,0,0,Footstep,DL_Based,4,1.25002,-340.25,7.669434,0
295,180,0,PinkNoise,Generic,1,176.2,-340.85,5.388916,0
296,150,0,Footstep,Generic,2,144.45,-339.2,5.762207,0
297,60,30,PinkNoise,DL_Based,2,315.6,-340.55,7.62915,1
298,30,0,PinkNoise,Generic,4,341.05,-340.4,5.001465,1
299,60,0,Footstep,3D_Based,3,67.89999,-340.35,5.042969,0
300,60,30,Footstep,DL_Based,3,58.84999,-339.45,4.628418,0
301,0,0,Footstep,3D_Based,1,5.049996,-338.3,5.748779,0
302,150,30,PinkNoise,DL_Based,3,166.3,-340.55,11.47119,0
303,60,0,PinkNoise,DL_Based,1,64.75003,-1.250001,4.468262,0
304,60,30,Footstep,DL_Based,2,308.5,-341.55,5.641602,1
305,30,30,PinkNoise,DL_Based,1,327.6,-341.2,4.869385,1
306,60,0,PinkNoise,3D_Based,1,291.55,-339.9,4.748535,1
307,60,30,Footstep,Generic,1,68.14998,-339.6,8.68335,0
308,90,0,PinkNoise,3D_Based,1,266.85,-340.1,3.774658,1
309,120,0,Footstep,Generic,4,248.7,-341,6.174805,1
310,180,30,PinkNoise,DL_Based,4,175.3,-340.05,8.443848,1
311,180,0,Footstep,DL_Based,3,182.8,-340.7,7.069824,1
312,0,30,PinkNoise,DL_Based,4,177.7,-0.1499975,12.99097,1
313,30,30,PinkNoise,Generic,1,45.40001,-339.2,3.988525,0
314,30,30,Footstep,Generic,3,32.44999,-340.7,5.962891,0
315,180,30,Footstep,3D_Based,3,179.15,-343,8.98999,0
316,150,30,Footstep,Generic,4,244.6,-338.6,7.108643,1
317,60,30,Footstep,DL_Based,4,59.40004,-339.75,10.05786,0
318,60,0,Footstep,3D_Based,4,310.2,-341.55,6.696289,1
319,180,0,Footstep,Generic,3,184.45,-340.1,15.89941,1
320,120,0,PinkNoise,Generic,3,247.1,-343.8,4.961914,1
321,120,30,PinkNoise,DL_Based,3,260.35,-0.7499905,6.775879,1
322,60,0,PinkNoise,Generic,2,70.05003,-0.3,3.975098,0
323,180,30,PinkNoise,3D_Based,2,189.55,-340.8,7.122559,0
324,150,0,PinkNoise,Generic,3,223.4,-1.949999,5.455566,1
325,30,0,Footstep,Generic,3,338.85,-343.45,7.616211,1
326,120,0,Footstep,3D_Based,3,125.15,-340.5,5.468994,0
327,150,30,PinkNoise,DL_Based,1,135.2,-339.05,5.361084,0
328,150,0,PinkNoise,DL_Based,4,161.2,-343.1,7.070313,0
329,0,30,Footstep,DL_Based,1,0.8500548,-341.7,8.189941,0
330,120,30,Footstep,DL_Based,2,260.75,-342.85,4.468262,1
331,120,30,PinkNoise,DL_Based,1,254.5,-341.7,6.029053,1
332,30,0,PinkNoise,Generic,2,53.59997,-341.45,3.814941,0
333,60,0,Footstep,DL_Based,2,67.85002,-340.1,6.147949,0
334,0,0,PinkNoise,Generic,1,3.900009,-2.049996,7.523926,0
335,60,30,PinkNoise,DL_Based,1,320.25,-341.6,7.415527,1
336,30,0,Footstep,DL_Based,1,30.25,-342.2,5.416016,0
