No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
77,0,0,PinkNoise,Generic,3,3.299989,-357,25.88361,0
78,180,30,PinkNoise,Generic,1,189.55,-336.2,14.36536,0
79,180,30,Footstep,DL_Based,3,182.2,-333.6,9.922852,0
80,120,30,PinkNoise,Generic,4,123.2001,-332.95,18.78784,0
81,0,0,Footstep,3D_Based,4,3.750005,-0.5500324,10.34424,0
82,90,0,Footstep,3D_Based,2,270.5,-1.450008,4.748413,1
83,0,0,Footstep,DL_Based,3,3.099997,-0.4000028,4.561768,1
84,120,0,PinkNoise,3D_Based,4,119.9001,-338.3,8.963013,0
85,0,0,Footstep,Generic,4,108.15,-89.96043,17.76733,0
86,60,0,Footstep,DL_Based,4,59.20001,-0.8499841,7.935669,0
87,180,0,Footstep,DL_Based,3,176.45,-2.450004,6.309204,0
88,120,0,Footstep,DL_Based,2,117.45,-1.5,14.93945,0
89,120,30,Footstep,DL_Based,2,236.55,-338.45,4.387329,1
90,90,30,Footstep,DL_Based,4,268.7,-333.4,4.589478,1
91,180,30,Footstep,Generic,4,186.55,-336.55,7.656128,1
92,60,0,PinkNoise,DL_Based,3,299.35,-333.9,8.136475,1
93,120,0,PinkNoise,DL_Based,1,245.6,-359.7,11.47717,1
94,60,30,Footstep,DL_Based,2,292.65,-336.5,3.075073,1
95,150,0,Footstep,Generic,4,151.85,-5.300004,7.749634,0
96,150,0,PinkNoise,Generic,3,151.55,-359.1501,31.69202,0
97,180,0,PinkNoise,DL_Based,1,177.7,-337.8,5.908813,0
98,30,0,PinkNoise,DL_Based,1,324.8,-338.1,4.30835,1
99,120,30,Footstep,Generic,4,247.15,-339.85,14.67236,1
100,0,0,PinkNoise,Generic,2,359.85,-1.649987,25.9563,1
101,60,0,PinkNoise,3D_Based,1,296.8,-359.35,8.830078,1
102,90,30,Footstep,Generic,4,270.5,-337.8,6.975952,1
103,60,0,Footstep,3D_Based,2,54.24999,-357.85,7.855469,0
104,180,30,Footstep,Generic,1,184.25,-357.5,6.069824,0
105,30,30,Footstep,DL_Based,2,326.6,-338.1,6.868652,1
106,150,0,Footstep,Generic,3,213.2,-1.550016,11.55176,1
107,180,0,Footstep,3D_Based,3,182.85,-359.3,19.80737,1
108,0,0,Footstep,DL_Based,2,1.550006,-0.1500011,4.295044,1
109,60,30,Footstep,3D_Based,4,60.85001,-336.8,5.46875,0
110,30,0,Footstep,Generic,1,27.40002,-1.049999,6.348755,0
111,120,30,PinkNoise,DL_Based,3,240.8,-334.7,10.02368,1
112,120,30,PinkNoise,DL_Based,4,237.1,-334.7,6.449585,1
113,180,0,PinkNoise,DL_Based,2,180.15,-335.45,4.507324,1
114,150,30,Footstep,DL_Based,2,153.9,-336.6,5.469727,0
115,180,0,Footstep,Generic,3,176.15,-1.350009,6.975952,0
116,120,0,PinkNoise,Generic,1,123.3,-1.550012,21.92834,0
117,120,0,PinkNoise,Generic,4,118.55,-0.1000035,16.7655,0
118,60,30,PinkNoise,DL_Based,4,305.1,-336,16.80725,1
119,180,30,PinkNoise,3D_Based,4,172.2,-333.6,6.815918,1
120,30,0,PinkNoise,Generic,1,333.35,-2.100005,7.109497,1
121,30,30,Footstep,DL_Based,4,28.20002,-335.4,6.64856,0
122,60,30,PinkNoise,3D_Based,1,298.2501,-336.5,25.67029,1
123,120,0,Footstep,3D_Based,4,118.9,-1.25,4.401611,0
124,120,0,PinkNoise,Generic,3,120.7,-337.75,7.05603,0
125,120,0,Footstep,DL_Based,4,124.45,-3.700001,4.708496,0
126,180,30,Footstep,DL_Based,2,179.15,-335.5,4.214966,0
127,30,30,PinkNoise,DL_Based,3,35.84999,-335,6.335693,0
128,150,30,PinkNoise,Generic,2,209.35,-334.1,4.028198,1
129,0,0,Footstep,Generic,2,2.2,-359.95,14.4054,1
130,150,30,PinkNoise,3D_Based,4,215.3,-335.05,18.02014,1
131,60,0,Footstep,3D_Based,4,60.69999,-359.8,8.363159,0
132,90,0,Footstep,DL_Based,3,88.60004,-340.2,22.28845,0
133,120,0,Footstep,3D_Based,3,244.7,-356.8,13.40479,1
134,0,30,Footstep,3D_Based,3,2.050001,-339.55,4.548706,1
135,180,30,Footstep,3D_Based,4,179.35,-330.3,8.376587,1
136,150,0,PinkNoise,DL_Based,4,150.35,-335.9,5.215332,0
137,120,30,Footstep,Generic,1,124.05,-335.35,4.028076,0
138,90,30,Footstep,3D_Based,4,89.19999,-333.35,4.267822,0
139,120,30,Footstep,3D_Based,4,119.4,-331.05,8.217041,0
140,150,30,PinkNoise,Generic,3,162.1,-335.2,9.162476,0
141,150,0,PinkNoise,3D_Based,2,153.8,-346.9001,23.38318,0
142,150,30,PinkNoise,DL_Based,2,216.25,-329.5,12.52478,1
143,30,30,Footstep,3D_Based,4,331.2,-337.65,4.107666,1
144,60,30,Footstep,Generic,4,307.05,-336,11.01807,1
145,60,0,Footstep,Generic,3,302.4,-359.7,4.00061,1
146,90,30,Footstep,DL_Based,3,268.3,-337.45,3.962402,1
147,90,0,PinkNoise,3D_Based,4,94.39998,-345.75,28.41077,0
148,0,0,PinkNoise,3D_Based,3,356.4,-340.05,21.95496,0
149,30,0,Footstep,DL_Based,2,26.34999,-1.250001,4.561646,0
150,60,30,PinkNoise,DL_Based,1,299.15,-335.25,5.415527,1
151,30,30,PinkNoise,Generic,4,332.2,-334.95,2.213379,1
152,180,0,Footstep,DL_Based,4,175.95,-336.95,4.402466,1
153,60,0,Footstep,Generic,4,299.55,-3.800017,5.428711,1
154,60,30,PinkNoise,DL_Based,2,71.39993,-334,10.23047,0
