No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
77,180,30,PinkNoise,3D_Based,3,176.7,-358.6,9.977844,1
78,150,0,PinkNoise,Generic,4,222.55,-334.45,7.456116,1
79,150,0,PinkNoise,Generic,2,126.25,-333.85,8.802429,0
80,150,30,PinkNoise,Generic,2,260.6,-357.15,6.603638,1
81,60,30,PinkNoise,DL_Based,4,104.75,-359.65,2.187012,0
82,0,0,Footstep,Generic,2,9.45,-337.85,4.722046,0
83,0,30,PinkNoise,3D_Based,3,347.3,-359.1,2.427856,0
84,150,0,Footstep,3D_Based,4,152.25,-359.75,5.507751,0
85,150,30,Footstep,DL_Based,2,306.45,-90,23.70258,1
86,90,0,PinkNoise,Generic,3,77.35008,-337.15,8.136353,0
87,60,0,PinkNoise,DL_Based,2,287.85,-337,6.61499,1
88,90,0,Footstep,Generic,2,231.4,-337.4,7.042908,1
89,90,0,Footstep,Generic,3,91.64999,-336.15,6.389954,0
90,90,30,PinkNoise,DL_Based,1,270.5,-336.7,4.868591,1
91,90,30,Footstep,DL_Based,2,84.95,-338.75,5.655579,0
92,120,30,Footstep,Generic,2,123.35,-336.2,10.85754,0
93,180,30,Footstep,3D_Based,3,358.8,-339.2,6.135681,0
94,180,0,Footstep,DL_Based,4,186.35,-358.4,9.123596,0
95,60,30,PinkNoise,3D_Based,4,54.80001,-337.15,3.521301,0
96,30,30,PinkNoise,DL_Based,3,23.44997,-332.1,5.482117,0
97,120,30,PinkNoise,3D_Based,4,122.35,-359.45,7.108521,0
98,120,0,Footstep,DL_Based,2,117.5,-336.7,6.695984,0
99,120,0,PinkNoise,3D_Based,1,140.55,-0.5499967,5.923218,0
100,60,30,Footstep,3D_Based,2,303.4,-331.2,5.427917,1
101,0,0,PinkNoise,DL_Based,2,344.45,-338.5,5.082825,1
102,30,0,Footstep,DL_Based,1,323.2,-358.3,6.495911,1
103,30,30,Footstep,DL_Based,1,321.45,-0.1500018,5.028564,1
104,60,0,Footstep,3D_Based,4,293.8,-359.9,4.455139,1
105,30,0,PinkNoise,Generic,3,43.84999,-357.85,6.70929,0
106,150,0,PinkNoise,Generic,3,164.1,-359,7.46936,0
107,30,30,PinkNoise,Generic,2,42.85,-358.65,4.24176,0
108,120,0,PinkNoise,Generic,1,170.5,-0.3499995,4.161316,0
109,0,30,Footstep,3D_Based,1,350.45,-359.35,3.58844,0
110,60,30,Footstep,DL_Based,2,62.75002,-359.85,3.721436,0
111,180,30,Footstep,Generic,2,181.1,-336.65,11.76459,0
112,0,0,Footstep,DL_Based,4,347.1,-359.1,3.280212,0
113,60,30,PinkNoise,Generic,1,81.95001,-1.700003,4.762878,0
114,30,30,PinkNoise,3D_Based,1,32.8,-359.05,4.534851,0
115,180,30,PinkNoise,DL_Based,3,172.75,-332.9,6.228577,0
116,180,30,Footstep,3D_Based,2,355.45,-359.8,2.040588,0
117,0,0,Footstep,Generic,4,6.949999,-0.65,2.60199,0
118,90,0,PinkNoise,DL_Based,2,279.2,-330.95,6.202515,1
119,150,30,Footstep,3D_Based,1,208.95,-355.45,7.642883,1
120,120,30,Footstep,Generic,1,125.45,-358.65,9.656555,0
121,0,30,PinkNoise,Generic,3,356,-358.05,4.082092,0
122,150,0,PinkNoise,DL_Based,2,147.75,-359.3,4.561829,0
123,30,30,Footstep,DL_Based,3,326.35,-0.3999993,5.281189,1
124,180,0,PinkNoise,3D_Based,2,164.85,-358.35,7.696228,1
125,120,0,Footstep,Generic,4,133.7,-359.5,6.483154,0
126,30,0,Footstep,3D_Based,4,36.9,-359.1,4.375427,0
127,0,0,Footstep,Generic,1,8.949998,-359.5,4.948486,0
128,60,0,Footstep,3D_Based,1,289.3,-359.85,3.374695,1
129,0,30,Footstep,3D_Based,2,8.500004,-334.6,6.135681,1
130,30,30,Footstep,Generic,3,30.30001,-358.55,10.164,0
131,150,30,Footstep,DL_Based,3,136.55,-333.8,5.548767,0
132,150,30,PinkNoise,Generic,4,201.25,-357.9,9.750488,1
133,60,0,Footstep,DL_Based,4,58.05002,-357.95,3.294617,0
134,60,30,PinkNoise,Generic,2,278.65,-359.7,2.761047,1
135,150,0,PinkNoise,3D_Based,2,204.95,-0.8000005,3.227844,1
136,60,0,Footstep,DL_Based,2,63.95,-2.05,2.880249,0
137,0,0,PinkNoise,Generic,1,9.250001,-334.15,4.388855,0
138,180,0,PinkNoise,DL_Based,2,9.799991,-338.35,3.148254,0
139,150,30,Footstep,3D_Based,4,169.55,-359.25,4.267456,0
140,60,0,Footstep,DL_Based,1,43.05002,-0.1499989,2.895447,0
141,60,0,PinkNoise,DL_Based,3,94.64998,-359.95,2.320435,0
142,150,0,Footstep,DL_Based,4,223.9,-334.55,5.442566,1
143,120,0,PinkNoise,DL_Based,3,129.55,-359.4,6.334778,0
144,0,30,Footstep,Generic,1,6.800001,-359.6,4.522827,0
145,180,30,Footstep,3D_Based,4,0.15,-359.55,2.520813,0
146,180,30,Footstep,Generic,4,7.2,-0.9,2.241028,0
147,60,30,Footstep,3D_Based,3,286.15,-336.4,5.975647,1
148,0,0,PinkNoise,3D_Based,3,20.65,-358.9,2.547607,1
149,60,30,PinkNoise,DL_Based,1,307.65,-358.45,2.600098,1
150,150,30,Footstep,3D_Based,2,127.05,-0.3500002,6.203369,0
151,180,30,PinkNoise,3D_Based,1,331.4,-358.85,2.453979,0
152,60,30,Footstep,Generic,1,100.8,-359.2,2.841431,0
153,30,0,PinkNoise,DL_Based,3,10.75,-1.1,3.681396,0
154,150,30,Footstep,Generic,3,202.2,-358.9,3.054565,1
155,150,0,Footstep,DL_Based,2,132.5,-1.049988,9.17688,0
156,0,0,PinkNoise,DL_Based,3,10.19999,-359.65,2.85437,0
157,0,30,PinkNoise,DL_Based,3,359.2,-358.7,2.907715,0
158,60,0,PinkNoise,3D_Based,4,292.1,-343.65,5.454956,1
159,90,0,Footstep,3D_Based,2,98.55001,-358.05,5.469482,0
160,90,0,Footstep,Generic,4,88.50002,-0.3000001,3.053955,0
161,120,30,Footstep,3D_Based,1,109.95,-358.4,4.121704,0
162,120,30,PinkNoise,DL_Based,4,228.9,-0.8000008,5.001953,1
