No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
184,30,0,PinkNoise,3D_Based,1,33.29996,-335.55,12.17822,0
185,0,0,PinkNoise,DL_Based,2,3.700023,-1.100035,12.12463,0
186,0,30,Footstep,DL_Based,2,359.05,-359.35,9.630371,0
187,90,30,PinkNoise,3D_Based,4,93.15005,-335.85,5.082031,0
188,60,0,PinkNoise,DL_Based,2,63.5,-0.05000113,8.135864,0
189,0,0,PinkNoise,3D_Based,4,14.84999,-334.4,20.38184,0
190,150,30,PinkNoise,DL_Based,1,207.5,-334.65,6.14917,1
191,120,30,Footstep,Generic,2,123.7,-0.5000013,3.94812,0
192,90,30,Footstep,3D_Based,4,275.05,-359.3,4.694336,1
193,30,0,PinkNoise,Generic,2,34.15004,-359.6,16.03369,0
194,60,0,PinkNoise,DL_Based,4,282.3999,-336.9,8.977051,1
195,60,30,PinkNoise,3D_Based,1,41.34998,-359.45,21.58057,0
196,150,0,Footstep,Generic,2,221.3,-357.85,11.44458,1
197,30,30,Footstep,Generic,1,38.15001,-357.85,16.48633,0
198,30,0,Footstep,3D_Based,4,24.55001,-358.4,18.70142,0
199,30,30,PinkNoise,DL_Based,3,23.90001,-335,7.376221,0
200,60,0,Footstep,DL_Based,1,296.15,-358.85,15.19263,1
201,90,30,Footstep,Generic,4,88.64999,-334,13.8186,0
202,180,30,Footstep,DL_Based,2,193,-336.15,13.71191,0
203,60,30,Footstep,Generic,2,305.45,-334.35,6.549072,1
204,60,30,PinkNoise,DL_Based,1,299.45,-335.5,10.63013,1
205,60,0,PinkNoise,Generic,4,300.75,-335.75,3.375732,1
206,180,0,PinkNoise,3D_Based,2,180,6.511807E-06,11.33765,1
207,150,30,PinkNoise,Generic,1,208.3,-334.3,8.830078,1
208,120,0,PinkNoise,3D_Based,4,230.55,-359.35,9.590332,1
209,150,0,Footstep,3D_Based,2,200.35,-359.15,11.37769,1
210,0,30,Footstep,DL_Based,3,351.6,-358.9,9.670654,1
211,180,0,Footstep,3D_Based,2,175.25,-0.04999967,7.802246,1
212,90,30,Footstep,Generic,2,270.2,-334.05,8.643311,1
213,60,30,PinkNoise,3D_Based,4,61.85003,-334.65,5.029297,0
214,30,30,PinkNoise,Generic,4,331.2,-334.3,6.829346,1
215,90,0,PinkNoise,Generic,2,91.3,-0.3000036,6.829346,0
216,90,30,Footstep,3D_Based,1,81.30006,-359.6,7.562988,0
217,180,0,Footstep,3D_Based,1,175.1,-359.1,9.390137,0
218,90,30,Footstep,DL_Based,3,93.20005,-0.15,13.2312,0
219,180,30,PinkNoise,3D_Based,1,178.55,-334.45,7.923828,0
220,150,0,Footstep,DL_Based,4,204.85,-0.0500009,18.12598,1
221,150,0,Footstep,DL_Based,1,150.55,-0.2999992,6.442627,0
222,60,0,Footstep,Generic,2,69.79998,-1.649999,9.203857,0
223,120,0,Footstep,Generic,4,239.2,-1.25,7.456787,1
224,0,30,Footstep,3D_Based,4,355.7999,-334.85,14.16577,1
225,60,0,Footstep,Generic,1,298,-1.6,14.56567,1
226,0,30,Footstep,3D_Based,3,358.7,-357.8,12.19116,1
227,90,30,PinkNoise,DL_Based,1,267.65,-334.8,6.402588,1
228,180,30,PinkNoise,3D_Based,4,182.15,-334.8,6.482422,1
229,90,0,PinkNoise,DL_Based,3,268.2,-1.300011,9.27002,1
230,30,30,Footstep,3D_Based,4,320.4,-357.7,19.42139,1
231,90,0,Footstep,DL_Based,4,266.7,-358.9,8.389648,1
232,150,0,Footstep,DL_Based,2,150.2,-333.8,8.229736,0
233,0,30,PinkNoise,DL_Based,3,353.4501,-334,21.27515,0
234,90,0,Footstep,Generic,3,96.70004,-359.9,6.402588,0
235,120,0,Footstep,DL_Based,2,118.25,-359.55,4.948486,0
236,0,30,PinkNoise,DL_Based,2,355.95,-335.15,7.65625,0
237,180,30,PinkNoise,Generic,4,179.15,-335.5,7.562988,0
238,120,0,Footstep,3D_Based,1,238.55,-1.700006,11.65796,1
239,180,0,Footstep,DL_Based,4,177.65,-359.7,11.05762,1
240,30,0,PinkNoise,3D_Based,2,321.6,-333.3,11.15088,1
241,30,0,PinkNoise,Generic,4,328.5,-334.55,13.79224,1
242,150,0,PinkNoise,DL_Based,2,214.8999,-333.75,8.736572,1
243,180,0,Footstep,Generic,4,185.1,-0.750001,3.908203,1
244,0,0,Footstep,DL_Based,3,356.65,-359.5,9.483398,1
