No.,Target Azimuth,Target Elevation,Stimuli,HRTF type,Repetition,Player’s Azimuth,Player’s Elevation,Reaction Time,FlagMinus
115,30,0,Footstep,DL_Based,2,338.7,-2.750005,20.06116,1
116,180,30,Footstep,Generic,1,192.2,-349.35,12.29785,1
117,90,0,PinkNoise,DL_Based,2,84.84998,-356.6,9.550659,0
118,60,0,PinkNoise,3D_Based,2,307.35,-357.5,11.23096,1
119,0,0,Footstep,3D_Based,4,9.050016,-334.45,13.73877,1
120,30,0,Footstep,3D_Based,1,23.19999,-319.15,17.68689,0
121,0,0,PinkNoise,DL_Based,1,357.05,-333.65,11.93799,0
122,30,30,Footstep,DL_Based,4,324.7,-342.8,16.93994,1
123,60,0,PinkNoise,3D_Based,4,295.1,-340.35,25.48877,1
124,180,30,PinkNoise,DL_Based,4,176.2001,-318.6,18.03467,1
125,30,30,Footstep,Generic,2,46.54996,-331.6,18.88647,0
126,150,30,Footstep,3D_Based,1,217.75,-331.6,16.50049,1
127,180,0,Footstep,DL_Based,4,185.8,-4.950011,13.979,1
128,180,0,PinkNoise,DL_Based,2,176.55,-339.8503,20.76807,1
129,120,30,PinkNoise,3D_Based,4,125.15,-0.7500001,5.175293,0
130,0,0,Footstep,DL_Based,3,353.35,-337.05,18.1394,0
131,60,0,PinkNoise,DL_Based,4,58.55001,-2.4,6.9104,0
132,120,30,Footstep,3D_Based,4,134.1,-306.45,8.243164,0
133,150,0,PinkNoise,Generic,3,204.5499,-7.89999,8.630127,1
134,90,30,Footstep,3D_Based,3,104.65,-309.75,16.39233,1
135,120,30,Footstep,Generic,4,51.59997,-294.05,13.73926,1
136,30,0,PinkNoise,DL_Based,4,43.35,-359.2498,19.08716,0
137,150,30,Footstep,DL_Based,2,209.7,-335.95,19.31372,1
138,30,0,Footstep,Generic,4,37.2,-353.45,13.03247,0
139,60,30,Footstep,DL_Based,4,69.95003,-270,10.03052,0
140,180,30,PinkNoise,3D_Based,2,359.2,-8.550002,11.17773,0
141,0,30,PinkNoise,3D_Based,2,7.150002,-326.2,9.60376,0
142,0,0,PinkNoise,DL_Based,4,0.6999899,-358.45,16.16626,0
143,150,0,Footstep,DL_Based,3,208,-335.75,16.71313,1
144,180,0,Footstep,3D_Based,2,180.3,-273.8,29.41138,1
145,150,30,PinkNoise,Generic,1,216.85,-331.35,15.91284,1
146,0,30,Footstep,3D_Based,3,359.95,-334.35,10.43066,1
147,30,0,PinkNoise,3D_Based,4,324.65,-349.5,12.44482,1
148,30,0,PinkNoise,3D_Based,3,341.25,-333.1,18.38062,1
149,180,0,PinkNoise,DL_Based,4,188.55,-354.25,11.79126,1
150,0,30,Footstep,3D_Based,1,357.3,-319.4,7.149414,1
151,60,0,Footstep,3D_Based,2,301.9,-337.2,15.39258,1
152,90,30,PinkNoise,3D_Based,1,92.2,-332.75,6.442627,0
153,60,30,PinkNoise,3D_Based,3,71.75001,-328.0999,13.08496,0
154,30,30,Footstep,Generic,4,329.5001,-336.25,12.2981,1
155,180,0,PinkNoise,Generic,1,182.15,-346.95,18.76733,1
156,180,0,PinkNoise,DL_Based,1,180.55,-325.45,16.13916,1
157,120,0,Footstep,3D_Based,4,245.0001,-11.35001,22.02246,1
158,180,0,PinkNoise,DL_Based,3,183.9,-352.3,12.19116,1
159,30,30,Footstep,Generic,3,34,-341.1999,20.80737,0
160,90,0,Footstep,Generic,3,88.10001,-340.55,9.550781,0
161,120,30,PinkNoise,Generic,1,130.5,-325.85,7.696045,0
162,120,0,Footstep,3D_Based,1,112.75,-334,14.12598,0
163,150,0,Footstep,DL_Based,4,151.9,-0.8000023,12.3916,0
164,0,30,Footstep,Generic,3,176.9,-1.699905,18.49976,0
165,0,30,PinkNoise,Generic,3,4.449953,-336.4,13.33936,0
166,180,30,PinkNoise,DL_Based,3,180.55,-331.6,10.64429,0
167,150,30,PinkNoise,3D_Based,1,152.1,-335.6,20.83447,0
168,30,0,PinkNoise,Generic,3,31.04995,-337.15,11.0979,0
169,0,0,PinkNoise,Generic,3,281.65,-0.7999913,1.467285,0
170,0,30,Footstep,Generic,4,3.649962,-312.45,19.5542,0
171,60,0,Footstep,3D_Based,1,304.95,-337.55,16.57983,1
172,120,0,PinkNoise,DL_Based,4,116.95,-333.75,6.189209,0
173,180,30,Footstep,DL_Based,2,178.3,-359.95,12.08447,0
174,120,30,Footstep,DL_Based,3,238.65,-334.45,17.42041,1
175,150,0,PinkNoise,DL_Based,1,154.5,-4.2,7.135986,0
176,0,0,Footstep,Generic,4,8.199996,-356.15,20.63477,0
177,60,0,Footstep,Generic,1,68.40006,-332.25,25.04956,0
178,60,30,PinkNoise,DL_Based,4,121.3,-337.2,19.95361,1
179,90,0,Footstep,Generic,2,90.45001,-333.5,21.96948,0
180,0,30,PinkNoise,DL_Based,1,2.849947,-338.45,13.40503,0
181,30,30,Footstep,3D_Based,4,342.65,-338.2,16.35327,1
182,90,0,PinkNoise,DL_Based,3,93.35001,-337.35,8.308838,0
183,150,30,PinkNoise,DL_Based,4,147.6,-336.75,15.30029,0
184,150,30,PinkNoise,DL_Based,1,149.65,-324.2,12.36475,0
185,30,0,Footstep,3D_Based,3,340.5499,-340.95,18.08691,1
186,0,30,PinkNoise,Generic,1,2.000007,-357.55,18.64746,1
187,90,30,Footstep,DL_Based,3,89.7,-324.65,11.40332,0
188,150,30,PinkNoise,3D_Based,3,205.8,-304.5,10.00488,1
189,90,0,PinkNoise,Generic,4,267.5999,-340.9,17.3667,1
190,0,30,PinkNoise,3D_Based,1,13.95002,-329.7,13.36523,1
191,150,30,Footstep,3D_Based,4,148.7,-334.6,12.15039,0
192,90,30,PinkNoise,Generic,1,92.79999,-325.75,9.564697,0
193,180,0,PinkNoise,Generic,4,182.55,-288.3,10.19067,0
194,90,30,PinkNoise,Generic,3,274,-314.35,20.14111,1
195,90,0,PinkNoise,3D_Based,2,271.45,-339.75,8.536621,1
196,150,30,PinkNoise,DL_Based,2,161.4001,-330.3,15.72607,0
197,30,0,PinkNoise,DL_Based,1,27.85001,-337.5,15.92529,0
198,30,0,Footstep,3D_Based,2,36.55,-334.55,6.335938,0
199,180,30,Footstep,Generic,2,194.05,-331.9001,22.06274,0
200,60,0,PinkNoise,3D_Based,3,303.95,-0.1999974,9.110107,1
201,180,30,Footstep,DL_Based,1,177.1,-338.3,16.79346,1
202,120,0,PinkNoise,3D_Based,4,235.0001,-340.85,17.33984,1
203,180,30,Footstep,3D_Based,2,186.35,-337.25,11.65796,1
204,150,0,PinkNoise,3D_Based,1,208.6,-329.85,10.13745,1
205,90,30,Footstep,DL_Based,4,266.9,-299.6,20.3811,1
206,120,30,PinkNoise,Generic,4,241.45,-316.65,16.39307,1
207,120,0,PinkNoise,Generic,1,130.35,-358.6,8.349854,0
208,90,30,Footstep,Generic,3,276.5,-300.65,11.9375,1
209,60,30,PinkNoise,Generic,1,298.65,-308.4,8.937256,1
210,120,0,PinkNoise,3D_Based,1,130.1,-358.2,8.349854,0
211,120,0,PinkNoise,DL_Based,1,247.2,-5.650002,16.15308,1
212,150,0,Footstep,3D_Based,4,213.9,-327.7,11.4978,1
213,180,30,PinkNoise,3D_Based,3,184.05,-313.35,8.843262,1
214,90,30,Footstep,Generic,4,98.95004,-330.25,13.03198,0
215,180,30,Footstep,3D_Based,1,185.05,-334.85,14.00537,0
216,90,0,Footstep,DL_Based,1,267.05,-359.45,14.72559,1
217,0,0,Footstep,DL_Based,4,2.099966,-335.9,19.10083,1
218,90,30,PinkNoise,3D_Based,3,102.1,-270.0485,15.24585,0
219,120,30,PinkNoise,Generic,2,131.75,-334.25,16.01978,0
220,60,30,PinkNoise,3D_Based,4,62.29993,-340.15,15.63208,0
221,90,30,Footstep,Generic,1,103.2499,-321.9,18.14063,0
222,60,30,Footstep,DL_Based,1,128.05,-312.4001,22.52905,1
223,30,30,PinkNoise,Generic,2,341.4,-325.85,11.08423,1
224,30,30,PinkNoise,Generic,4,32.69995,-328.3,15.57959,0
225,120,0,PinkNoise,3D_Based,3,127,-332.15,10.77686,0
226,60,0,Footstep,DL_Based,3,303.65,-326.5,18.16724,1
227,120,30,PinkNoise,DL_Based,3,239.35,-327.85,11.25708,1
228,150,0,Footstep,DL_Based,2,339.25,-337.65,29.31909,0
229,150,0,PinkNoise,3D_Based,2,143.3,-324.35,11.25684,0
230,180,0,Footstep,DL_Based,1,174.3,-359.05,12.89917,0
231,0,0,PinkNoise,Generic,2,357.9,-330.5,16.95337,0
232,60,0,PinkNoise,Generic,3,299.2,-343.05,8.98999,1
233,60,0,PinkNoise,3D_Based,1,68.40002,-322.05,6.08252,0
234,120,0,Footstep,Generic,2,125.4,-288.25,9.990479,0
235,180,30,PinkNoise,DL_Based,2,176.75,-310.65,16.21973,0
236,60,0,Footstep,Generic,2,56.05002,-312.2,22.42188,0
