0.0804033725267241,0.519970668678339,0.207697992472525,0.513490047347043,0.171310014968087,0.522940073521467,0.0312816591022817,0.540169905386393,0.0741764932097616,0.558947795341685,0.143380991529189,0.540994729467658,0.172927169899864,0.726736107733402
0.23493935524582,0.517103899967544,0.0497495316343722,0.527485925279246,0.036160179406245,0.104206482788422,0.0322978197489855,0.518208719206043,0.0389951371440162,0.554866582918935,0.169070212462425,0.511691426133074,0.082907721727105,0.0866737820723031
0.0316201661243602,0.106689147693007,0.0991228170334921,0.508911013855486,0.0358202115594383,0.0833998356658622,0.0152405730596002,0.536445563333957,0.0536819354600641,0.546443346285732,0.0960286900873488,0.14380539680171,0.0869482749368326,0.508086705546047
0.0471966259939206,0.485678908035704,0.11237529306854,0.105792555951808,0.0275544473791668,0.509653037854309,0.10372737053532,0.507981071285933,0.0532968194578134,0.199146212713996,0.254964210340324,0.524720333826399,0.117363504466131,0.500259557222523
0.0749280707031875,0.118616500099999,0.406407076853738,0.53846555203632,0.0604757400670012,0.522504994346188,0.212611325690754,0.566266365939775,0.410656475500075,0.54202224413292,0.0283171272313429,0.539849892400701,0.169818112092373,0.105732602170214
0.0376865231144282,0.52723691613065,0.0484677328558979,0.55310607230725,0.00719622930206944,0.527090088344003,0.102283701575954,0.511097648579063,0.401947880102327,0.139549138638074,0.0866089555544361,0.0771010536417815,0.0117079817536464,0.516698230457007
0.0573898436782415,0.522945418529802,0.0437098925129024,0.543732415972644,0.0648639047427495,0.514435144058471,0.0311843561841526,0.174871334372407,0.0121233881813077,0.155883836075951,0.00275960753637552,0.180738640374791,0.413422450177156,0.114766390174719
0.0872589075710939,0.149794959026198,0.0842167121544139,0.14705449929761,0.0157083123337996,0.516940469755481,0.0571756749636453,0.662662257298907,0.0739285665059779,0.509785347875401,0.0392012049431798,0.506864385304975,0.0943895092136646,0.113698027651645
0.0160434682055725,0.0680693513631003,0.183360212393874,0.443380987998341,0.0149120399280535,0.065114332819616,0.0794551834132155,0.0868411996776012,0.0174750933047044,0.0934915733586991,0.190297918781214,0.511431789570469,0.199010880475532,0.0847366857405779
0.186520696138195,0.979269018663228,0.176595949593896,0.113254051374835,0.946589445901778,0.046257230019369,0.164627301502714,0.131773269784802,0.475088016968418,0.108210413623648,0.26458749192728,0.0857446975890494,0.190953366589201,0.207791441199952
0.333646906731483,0.0680778524289924,0.153628310743764,0.0873520555754387,0.112495603353939,0.167933130548221,0.216858871124349,0.0834810982949613,0.162503855287875,0.103910011804113,0.444263157007472,0.0264083628843628,0.0215529223942316,0.0923149255040312
0.178589260723045,0.175243501952379,0.0698540220630074,0.164512987865172,0.416727807968462,0.200710150168277,0.46586376161712,0.12240985916313,0.173051383166427,0.172840558690974,0.437322280178912,0.165323454974344,0.0574073230437112,0.224139177371406
0.0978637986115213,0.355006226477807,0.13130793124295,0.410693019870627,0.209527269976938,0.326277401846577,0.331370325916405,0.11915645912666,0.45762929528369,0.0847660084493402,0.046774205112113,0.187819379417231,0.436713576473898,0.373994429848581
0.471301697502505,0.0759257414950218,0.721064372606945,0.244503172958741,0.399240926089527,0.448093084709122,0.398835080619937,0.402236871394435,0.216234726493192,0.448242457085835,0.497158333156416,0.387682830224359,0.389424194085789,0.160765175247669
